08-08-2018 15:00:39 |-27311|-1|0.00|52.6|22.8|0.00|0.00|100.730|13.18|-5.00|54612.00|-1000.00|-1000.00
08-08-2018 15:00:41 |-27310|-1|0.00|52.7|22.8|0.00|0.00|100.747|13.72|-2.45|54612.00|-1000.00|-1000.00
08-08-2018 15:00:43 |-27309|-1|0.00|52.6|22.8|0.00|0.00|100.738|13.94|-1.31|54612.00|-1000.00|-1000.00
08-08-2018 15:00:45 |-27308|-1|0.00|52.8|22.8|0.00|0.00|100.728|13.62|-2.64|54612.00|-1000.00|-1000.00
08-08-2018 15:00:47 |-27307|-1|0.00|52.8|22.8|0.00|0.00|100.729|13.09|-5.15|54612.00|-1000.00|-1000.00
08-08-2018 15:00:50 |-27306|-1|0.00|52.8|22.8|0.00|0.00|100.728|12.82|-6.63|54612.00|-1000.00|-1000.00
08-08-2018 15:00:52 |-27305|-1|0.00|52.8|22.8|0.00|0.00|100.731|13.18|-4.92|54612.00|-1000.00|-1000.00
08-08-2018 15:00:54 |-27304|-1|0.00|52.7|22.8|0.00|0.00|100.728|13.77|-2.13|54612.00|-1000.00|-1000.00
08-08-2018 15:00:56 |-27303|-1|0.00|52.7|22.8|0.00|0.00|100.730|13.84|-1.68|54612.00|-1000.00|-1000.00
08-08-2018 15:00:58 |-27302|-1|0.00|52.6|22.8|0.00|0.00|100.728|13.16|-4.64|54612.00|-1000.00|-1000.00
08-08-2018 15:01:00 |-27301|-1|0.00|52.4|22.8|0.00|0.00|100.732|12.79|-6.53|54612.00|-1000.00|-1000.00
08-08-2018 15:01:02 |-27300|-1|0.00|52.3|22.8|0.00|0.00|100.739|13.33|-4.21|54612.00|-1000.00|-1000.00
08-08-2018 15:01:04 |-27299|-1|0.00|52.3|22.8|0.00|0.00|100.732|13.89|-1.44|54612.00|-1000.00|-1000.00
08-08-2018 15:01:06 |-27298|-1|0.00|52.3|22.8|0.00|0.00|100.734|13.70|-2.27|54612.00|-1000.00|-1000.00
08-08-2018 15:01:08 |-27297|-1|0.00|52.3|22.8|0.00|0.00|100.732|13.04|-5.25|54612.00|-1000.00|-1000.00
08-08-2018 15:01:10 |-27296|-1|0.00|52.4|22.8|0.00|0.00|100.729|12.79|-6.53|54612.00|-1000.00|-1000.00
08-08-2018 15:01:12 |-27295|-1|0.00|52.4|22.8|0.00|0.00|100.728|13.45|-3.76|54612.00|-1000.00|-1000.00
08-08-2018 15:01:14 |-27294|-1|0.00|52.4|22.9|0.00|0.00|100.728|13.92|-1.37|54612.00|-1000.00|-1000.00
08-08-2018 15:01:16 |-27293|-1|0.00|52.3|22.8|0.00|0.00|100.729|13.60|-2.75|54612.00|-1000.00|-1000.00
08-08-2018 15:01:18 |-27292|-1|0.00|52.2|22.8|0.00|0.00|100.725|12.99|-5.48|54612.00|-1000.00|-1000.00
08-08-2018 15:01:20 |-27291|-1|0.00|52.2|22.8|0.00|0.00|100.729|12.79|-6.40|54612.00|-1000.00|-1000.00
08-08-2018 15:01:22 |-27290|-1|0.00|52.2|22.8|0.00|0.00|100.732|13.16|-5.19|54612.00|-1000.00|-1000.00
08-08-2018 15:01:24 |-27289|-1|0.00|52.3|22.8|0.00|0.00|100.730|13.60|-2.90|54612.00|-1000.00|-1000.00
08-08-2018 15:01:26 |-27288|-1|0.00|52.3|22.8|0.00|0.00|100.730|13.89|-1.41|54612.00|-1000.00|-1000.00
08-08-2018 15:01:29 |-27287|-1|0.00|52.2|22.8|0.00|0.00|100.729|13.79|-1.97|54612.00|-1000.00|-1000.00
08-08-2018 15:01:31 |-27286|-1|0.00|52.3|22.8|0.00|0.00|100.726|13.26|-4.26|54612.00|-1000.00|-1000.00
08-08-2018 15:01:33 |-27285|-1|0.00|52.2|22.9|0.00|0.00|100.732|12.84|-6.22|54612.00|-1000.00|-1000.00
08-08-2018 15:01:35 |-27284|-1|0.00|52.0|22.8|0.00|0.00|100.730|12.87|-6.22|54612.00|-1000.00|-1000.00
08-08-2018 15:01:37 |-27283|-1|0.00|52.1|22.8|0.00|0.00|100.732|13.38|-4.01|54612.00|-1000.00|-1000.00
08-08-2018 15:01:39 |-27282|-1|0.00|52.0|22.8|0.00|0.00|100.729|13.84|-1.77|54612.00|-1000.00|-1000.00
08-08-2018 15:01:41 |-27281|-1|0.00|52.0|22.8|0.00|0.00|100.730|13.87|-1.50|54612.00|-1000.00|-1000.00
08-08-2018 15:01:43 |-27280|-1|0.00|51.9|22.8|0.00|0.00|100.730|13.35|-3.67|54612.00|-1000.00|-1000.00
08-08-2018 15:01:45 |-27279|-1|0.00|51.9|22.8|0.00|0.00|100.729|12.89|-5.97|54612.00|-1000.00|-1000.00
08-08-2018 15:01:47 |-27278|-1|0.00|51.9|22.8|0.00|0.00|100.729|12.79|-6.42|54612.00|-1000.00|-1000.00
08-08-2018 15:01:49 |-27277|-1|0.00|52.0|22.8|0.00|0.00|100.728|13.31|-4.32|54612.00|-1000.00|-1000.00
08-08-2018 15:01:51 |-27276|-1|0.00|52.0|22.8|0.00|0.00|100.730|13.82|-1.90|54612.00|-1000.00|-1000.00
08-08-2018 15:01:53 |-27275|-1|0.00|51.9|22.8|0.00|0.00|100.727|13.87|-1.43|54612.00|-1000.00|-1000.00
08-08-2018 15:01:55 |-27274|-1|0.00|51.8|22.8|0.00|0.00|100.734|13.45|-3.24|54612.00|-1000.00|-1000.00
08-08-2018 15:01:57 |-27273|-1|0.00|51.9|22.8|0.00|0.00|100.734|13.01|-5.36|54612.00|-1000.00|-1000.00
